,dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall,k
10,seismic-256-100m,GaussianNoise(hard),11,dstree,,,0.072313,1.0,10
11,seismic-256-100m,GaussianNoise(hard),12,dstree,,,0.9999998,1.0,10
12,seismic-256-100m,GaussianNoise(hard),13,dstree,,,0.5980674,1.0,10
13,seismic-256-100m,GaussianNoise(hard),14,dstree,,,0.005894,1.0,10
14,seismic-256-100m,GaussianNoise(hard),15,dstree,,,0.9997948,1.0,10
15,seismic-256-100m,GaussianNoise(hard),16,dstree,,,0.9997948,1.0,10
16,seismic-256-100m,GaussianNoise(hard),17,dstree,,,0.999341,1.0,10
17,seismic-256-100m,GaussianNoise(hard),18,dstree,,,0.0312432,1.0,10
18,seismic-256-100m,GaussianNoise(hard),19,dstree,,,0.9999996,1.0,10
19,seismic-256-100m,GaussianNoise(hard),20,dstree,,,0.9996694,1.0,10
20,seismic-256-100m,GaussianNoise(hard),21,dstree,,,0.0205832,1.0,10
21,seismic-256-100m,GaussianNoise(hard),22,dstree,,,0.240916,1.0,10
22,seismic-256-100m,GaussianNoise(hard),23,dstree,,,0.371247,1.0,10
23,seismic-256-100m,GaussianNoise(hard),24,dstree,,,0.571336,1.0,10
24,seismic-256-100m,GaussianNoise(hard),25,dstree,,,0.4448556,1.0,10
25,seismic-256-100m,GaussianNoise(hard),26,dstree,,,0.8602644,1.0,10
26,seismic-256-100m,GaussianNoise(hard),27,dstree,,,0.9995908,1.0,10
27,seismic-256-100m,GaussianNoise(hard),28,dstree,,,0.9943516,1.0,10
28,seismic-256-100m,GaussianNoise(hard),29,dstree,,,0.9999992,1.0,10
29,seismic-256-100m,GaussianNoise(hard),30,dstree,,,0.9364826,1.0,10
30,seismic-256-100m,GaussianNoise(hard),31,dstree,,,0.8565036,1.0,10
31,seismic-256-100m,GaussianNoise(hard),32,dstree,,,0.969183,1.0,10
32,seismic-256-100m,GaussianNoise(hard),33,dstree,,,0.6499512,1.0,10
33,seismic-256-100m,GaussianNoise(hard),34,dstree,,,0.969704,1.0,10
34,seismic-256-100m,GaussianNoise(hard),35,dstree,,,0.9977604,1.0,10
35,seismic-256-100m,GaussianNoise(hard),36,dstree,,,0.9941184,1.0,10
36,seismic-256-100m,GaussianNoise(hard),37,dstree,,,0.9990722,1.0,10
37,seismic-256-100m,GaussianNoise(hard),38,dstree,,,0.7712128,1.0,10
38,seismic-256-100m,GaussianNoise(hard),39,dstree,,,0.9697848,1.0,10
39,seismic-256-100m,GaussianNoise(hard),40,dstree,,,0.8289818,1.0,10
40,seismic-256-100m,GaussianNoise(hard),41,dstree,,,0.9522714,1.0,10
41,seismic-256-100m,GaussianNoise(hard),42,dstree,,,0.9999996,1.0,10
42,seismic-256-100m,GaussianNoise(hard),43,dstree,,,0.8924026,1.0,10
43,seismic-256-100m,GaussianNoise(hard),44,dstree,,,0.9047568,1.0,10
44,seismic-256-100m,GaussianNoise(hard),45,dstree,,,0.0128668,1.0,10
45,seismic-256-100m,GaussianNoise(hard),46,dstree,,,0.2263804,1.0,10
46,seismic-256-100m,GaussianNoise(hard),47,dstree,,,0.0053632,1.0,10
47,seismic-256-100m,GaussianNoise(hard),48,dstree,,,0.9945166,1.0,10
48,seismic-256-100m,GaussianNoise(hard),49,dstree,,,0.9997948,1.0,10
49,seismic-256-100m,GaussianNoise(hard),50,dstree,,,0.9958324,1.0,10
50,seismic-256-100m,GaussianNoise(hard),51,dstree,,,0.9987632,1.0,10
51,seismic-256-100m,GaussianNoise(hard),52,dstree,,,0.5490154,1.0,10
52,seismic-256-100m,GaussianNoise(hard),53,dstree,,,0.1902484,1.0,10
53,seismic-256-100m,GaussianNoise(hard),54,dstree,,,0.0420036,1.0,10
54,seismic-256-100m,GaussianNoise(hard),55,dstree,,,0.9989434,1.0,10
55,seismic-256-100m,GaussianNoise(hard),56,dstree,,,0.99972,1.0,10
56,seismic-256-100m,GaussianNoise(hard),57,dstree,,,0.9997948,1.0,10
57,seismic-256-100m,GaussianNoise(hard),58,dstree,,,0.9847242,1.0,10
58,seismic-256-100m,GaussianNoise(hard),59,dstree,,,0.9997736,1.0,10
59,seismic-256-100m,GaussianNoise(hard),60,dstree,,,0.9997738,1.0,10
60,seismic-256-100m,GaussianNoise(hard),61,dstree,,,0.999554,1.0,10
61,seismic-256-100m,GaussianNoise(hard),62,dstree,,,0.9994926,1.0,10
62,seismic-256-100m,GaussianNoise(hard),63,dstree,,,0.9994858,1.0,10
63,seismic-256-100m,GaussianNoise(hard),64,dstree,,,0.8743556,1.0,10
64,seismic-256-100m,GaussianNoise(hard),65,dstree,,,0.9992844,1.0,10
65,seismic-256-100m,GaussianNoise(hard),66,dstree,,,0.998888,1.0,10
66,seismic-256-100m,GaussianNoise(hard),67,dstree,,,0.6940074,1.0,10
67,seismic-256-100m,GaussianNoise(hard),68,dstree,,,0.9995908,1.0,10
68,seismic-256-100m,GaussianNoise(hard),69,dstree,,,0.9995482,1.0,10
69,seismic-256-100m,GaussianNoise(hard),70,dstree,,,0.8540172,1.0,10
70,seismic-256-100m,GaussianNoise(hard),71,dstree,,,0.9998064,1.0,10
71,seismic-256-100m,GaussianNoise(hard),72,dstree,,,0.9938836,1.0,10
72,seismic-256-100m,GaussianNoise(hard),73,dstree,,,0.9997948,1.0,10
73,seismic-256-100m,GaussianNoise(hard),74,dstree,,,0.9805496,1.0,10
74,seismic-256-100m,GaussianNoise(hard),75,dstree,,,0.9991442,1.0,10
75,seismic-256-100m,GaussianNoise(hard),76,dstree,,,0.9985904,1.0,10
76,seismic-256-100m,GaussianNoise(hard),77,dstree,,,0.2529938,1.0,10
77,seismic-256-100m,GaussianNoise(hard),78,dstree,,,0.2222334,1.0,10
78,seismic-256-100m,GaussianNoise(hard),79,dstree,,,0.9997942,1.0,10
79,seismic-256-100m,GaussianNoise(hard),80,dstree,,,0.9999998,1.0,10
80,seismic-256-100m,GaussianNoise(hard),81,dstree,,,0.0231636,1.0,10
81,seismic-256-100m,GaussianNoise(hard),82,dstree,,,0.9480986,1.0,10
82,seismic-256-100m,GaussianNoise(hard),83,dstree,,,0.1572436,1.0,10
83,seismic-256-100m,GaussianNoise(hard),84,dstree,,,0.9999996,1.0,10
84,seismic-256-100m,GaussianNoise(hard),85,dstree,,,0.9994644,1.0,10
85,seismic-256-100m,GaussianNoise(hard),86,dstree,,,0.999774,1.0,10
86,seismic-256-100m,GaussianNoise(hard),87,dstree,,,0.011585,1.0,10
87,seismic-256-100m,GaussianNoise(hard),88,dstree,,,0.9997088,1.0,10
88,seismic-256-100m,GaussianNoise(hard),89,dstree,,,0.9999996,1.0,10
89,seismic-256-100m,GaussianNoise(hard),90,dstree,,,0.3949116,1.0,10
90,seismic-256-100m,GaussianNoise(hard),91,dstree,,,0.9886604,1.0,10
91,seismic-256-100m,GaussianNoise(hard),92,dstree,,,0.0723954,1.0,10
92,seismic-256-100m,GaussianNoise(hard),93,dstree,,,0.00898,1.0,10
93,seismic-256-100m,GaussianNoise(hard),94,dstree,,,0.999774,1.0,10
94,seismic-256-100m,GaussianNoise(hard),95,dstree,,,0.16582,1.0,10
95,seismic-256-100m,GaussianNoise(hard),96,dstree,,,0.7757368,1.0,10
96,seismic-256-100m,GaussianNoise(hard),97,dstree,,,0.8515208,1.0,10
97,seismic-256-100m,GaussianNoise(hard),98,dstree,,,0.999988,1.0,10
98,seismic-256-100m,GaussianNoise(hard),99,dstree,,,0.9995302,1.0,10
99,seismic-256-100m,GaussianNoise(hard),100,dstree,,,0.986015,1.0,10
0,seismic-256-100m,GaussianNoise(easy),1,dstree,,,0.0001586,1.0,1
1,seismic-256-100m,GaussianNoise(easy),2,dstree,,,9.08e-05,1.0,1
2,seismic-256-100m,GaussianNoise(easy),3,dstree,,,0.000118,1.0,1
3,seismic-256-100m,GaussianNoise(easy),4,dstree,,,0.0001606,1.0,1
4,seismic-256-100m,GaussianNoise(easy),5,dstree,,,0.0001644,1.0,1
5,seismic-256-100m,GaussianNoise(easy),6,dstree,,,0.0001362,1.0,1
6,seismic-256-100m,GaussianNoise(easy),7,dstree,,,0.0001326,1.0,1
7,seismic-256-100m,GaussianNoise(easy),8,dstree,,,0.0001508,1.0,1
8,seismic-256-100m,GaussianNoise(easy),9,dstree,,,0.0001442,1.0,1
9,seismic-256-100m,GaussianNoise(easy),10,dstree,,,0.0001966,1.0,1
10,seismic-256-100m,GaussianNoise(easy),11,dstree,,,0.0001796,1.0,1
11,seismic-256-100m,GaussianNoise(easy),12,dstree,,,0.0001162,1.0,1
12,seismic-256-100m,GaussianNoise(easy),13,dstree,,,0.0001012,1.0,1
13,seismic-256-100m,GaussianNoise(easy),14,dstree,,,0.000151,1.0,1
14,seismic-256-100m,GaussianNoise(easy),15,dstree,,,0.000115,1.0,1
15,seismic-256-100m,GaussianNoise(easy),16,dstree,,,0.0001588,1.0,1
16,seismic-256-100m,GaussianNoise(easy),17,dstree,,,0.0001848,1.0,1
17,seismic-256-100m,GaussianNoise(easy),18,dstree,,,0.0001882,1.0,1
18,seismic-256-100m,GaussianNoise(easy),19,dstree,,,0.000149,1.0,1
19,seismic-256-100m,GaussianNoise(easy),20,dstree,,,8.58e-05,1.0,1
20,seismic-256-100m,GaussianNoise(easy),21,dstree,,,0.0001056,1.0,1
21,seismic-256-100m,GaussianNoise(easy),22,dstree,,,0.0001166,1.0,1
22,seismic-256-100m,GaussianNoise(easy),23,dstree,,,0.0001712,1.0,1
23,seismic-256-100m,GaussianNoise(easy),24,dstree,,,0.000177,1.0,1
24,seismic-256-100m,GaussianNoise(easy),25,dstree,,,2.58e-05,1.0,1
25,seismic-256-100m,GaussianNoise(easy),26,dstree,,,0.0001482,1.0,1
26,seismic-256-100m,GaussianNoise(easy),27,dstree,,,9.34e-05,1.0,1
27,seismic-256-100m,GaussianNoise(easy),28,dstree,,,0.000153,1.0,1
28,seismic-256-100m,GaussianNoise(easy),29,dstree,,,0.000172,1.0,1
29,seismic-256-100m,GaussianNoise(easy),30,dstree,,,0.000181,1.0,1
30,seismic-256-100m,GaussianNoise(easy),31,dstree,,,0.0001914,1.0,1
31,seismic-256-100m,GaussianNoise(easy),32,dstree,,,0.0001116,1.0,1
32,seismic-256-100m,GaussianNoise(easy),33,dstree,,,3.16e-05,1.0,1
33,seismic-256-100m,GaussianNoise(easy),34,dstree,,,0.0001138,1.0,1
34,seismic-256-100m,GaussianNoise(easy),35,dstree,,,0.0001356,1.0,1
35,seismic-256-100m,GaussianNoise(easy),36,dstree,,,9.8e-05,1.0,1
36,seismic-256-100m,GaussianNoise(easy),37,dstree,,,0.000183,1.0,1
37,seismic-256-100m,GaussianNoise(easy),38,dstree,,,0.000186,1.0,1
38,seismic-256-100m,GaussianNoise(easy),39,dstree,,,0.000194,1.0,1
39,seismic-256-100m,GaussianNoise(easy),40,dstree,,,8.52e-05,1.0,1
40,seismic-256-100m,GaussianNoise(easy),41,dstree,,,0.0001894,1.0,1
41,seismic-256-100m,GaussianNoise(easy),42,dstree,,,0.0001838,1.0,1
42,seismic-256-100m,GaussianNoise(easy),43,dstree,,,8.92e-05,1.0,1
43,seismic-256-100m,GaussianNoise(easy),44,dstree,,,6.68e-05,1.0,1
44,seismic-256-100m,GaussianNoise(easy),45,dstree,,,0.0002532,1.0,1
45,seismic-256-100m,GaussianNoise(easy),46,dstree,,,2.48e-05,1.0,1
46,seismic-256-100m,GaussianNoise(easy),47,dstree,,,0.0001974,1.0,1
47,seismic-256-100m,GaussianNoise(easy),48,dstree,,,0.0003318,1.0,1
48,seismic-256-100m,GaussianNoise(easy),49,dstree,,,0.0001334,1.0,1
49,seismic-256-100m,GaussianNoise(easy),50,dstree,,,0.0001992,1.0,1
50,seismic-256-100m,GaussianNoise(easy),51,dstree,,,9.54e-05,1.0,1
51,seismic-256-100m,GaussianNoise(easy),52,dstree,,,0.0001608,1.0,1
52,seismic-256-100m,GaussianNoise(easy),53,dstree,,,0.000253,1.0,1
53,seismic-256-100m,GaussianNoise(easy),54,dstree,,,0.0001602,1.0,1
54,seismic-256-100m,GaussianNoise(easy),55,dstree,,,0.0001354,1.0,1
55,seismic-256-100m,GaussianNoise(easy),56,dstree,,,0.0001962,1.0,1
56,seismic-256-100m,GaussianNoise(easy),57,dstree,,,0.0001798,1.0,1
57,seismic-256-100m,GaussianNoise(easy),58,dstree,,,0.0001792,1.0,1
58,seismic-256-100m,GaussianNoise(easy),59,dstree,,,6.22e-05,1.0,1
59,seismic-256-100m,GaussianNoise(easy),60,dstree,,,0.000189,1.0,1
60,seismic-256-100m,GaussianNoise(easy),61,dstree,,,0.0001322,1.0,1
61,seismic-256-100m,GaussianNoise(easy),62,dstree,,,3.44e-05,1.0,1
62,seismic-256-100m,GaussianNoise(easy),63,dstree,,,0.0001172,1.0,1
63,seismic-256-100m,GaussianNoise(easy),64,dstree,,,9.2e-05,1.0,1
64,seismic-256-100m,GaussianNoise(easy),65,dstree,,,0.0001084,1.0,1
65,seismic-256-100m,GaussianNoise(easy),66,dstree,,,0.00015,1.0,1
66,seismic-256-100m,GaussianNoise(easy),67,dstree,,,9.9e-05,1.0,1
67,seismic-256-100m,GaussianNoise(easy),68,dstree,,,0.0001314,1.0,1
68,seismic-256-100m,GaussianNoise(easy),69,dstree,,,0.000148,1.0,1
69,seismic-256-100m,GaussianNoise(easy),70,dstree,,,0.0001986,1.0,1
70,seismic-256-100m,GaussianNoise(easy),71,dstree,,,0.0001744,1.0,1
71,seismic-256-100m,GaussianNoise(easy),72,dstree,,,0.0001942,1.0,1
72,seismic-256-100m,GaussianNoise(easy),73,dstree,,,0.0001994,1.0,1
73,seismic-256-100m,GaussianNoise(easy),74,dstree,,,0.0001932,1.0,1
74,seismic-256-100m,GaussianNoise(easy),75,dstree,,,0.0001388,1.0,1
75,seismic-256-100m,GaussianNoise(easy),76,dstree,,,5.12e-05,1.0,1
76,seismic-256-100m,GaussianNoise(easy),77,dstree,,,0.0001846,1.0,1
77,seismic-256-100m,GaussianNoise(easy),78,dstree,,,0.0001288,1.0,1
78,seismic-256-100m,GaussianNoise(easy),79,dstree,,,0.000176,1.0,1
79,seismic-256-100m,GaussianNoise(easy),80,dstree,,,9.04e-05,1.0,1
80,seismic-256-100m,GaussianNoise(easy),81,dstree,,,0.000193,1.0,1
81,seismic-256-100m,GaussianNoise(easy),82,dstree,,,0.000178,1.0,1
82,seismic-256-100m,GaussianNoise(easy),83,dstree,,,0.0001406,1.0,1
83,seismic-256-100m,GaussianNoise(easy),84,dstree,,,0.0001926,1.0,1
84,seismic-256-100m,GaussianNoise(easy),85,dstree,,,9.6e-05,1.0,1
85,seismic-256-100m,GaussianNoise(easy),86,dstree,,,0.0001776,1.0,1
86,seismic-256-100m,GaussianNoise(easy),87,dstree,,,0.0001484,1.0,1
87,seismic-256-100m,GaussianNoise(easy),88,dstree,,,0.000101,1.0,1
88,seismic-256-100m,GaussianNoise(easy),89,dstree,,,7.48e-05,1.0,1
89,seismic-256-100m,GaussianNoise(easy),90,dstree,,,0.000176,1.0,1
90,seismic-256-100m,GaussianNoise(easy),91,dstree,,,0.000164,1.0,1
91,seismic-256-100m,GaussianNoise(easy),92,dstree,,,9.26e-05,1.0,1
92,seismic-256-100m,GaussianNoise(easy),93,dstree,,,8.4e-05,1.0,1
93,seismic-256-100m,GaussianNoise(easy),94,dstree,,,0.0001514,1.0,1
94,seismic-256-100m,GaussianNoise(easy),95,dstree,,,0.0003028,1.0,1
95,seismic-256-100m,GaussianNoise(easy),96,dstree,,,0.0001928,1.0,1
96,seismic-256-100m,GaussianNoise(easy),97,dstree,,,0.0001396,1.0,1
97,seismic-256-100m,GaussianNoise(easy),98,dstree,,,0.0001206,1.0,1
98,seismic-256-100m,GaussianNoise(easy),99,dstree,,,0.0001912,1.0,1
99,seismic-256-100m,GaussianNoise(easy),100,dstree,,,0.000195,1.0,1
0,seismic-256-100m,GaussianNoise(medium),1,dstree,,,0.0001798,1.0,1
1,seismic-256-100m,GaussianNoise(medium),2,dstree,,,0.0003908,1.0,1
2,seismic-256-100m,GaussianNoise(medium),3,dstree,,,0.0002754,1.0,1
3,seismic-256-100m,GaussianNoise(medium),4,dstree,,,0.0002334,1.0,1
4,seismic-256-100m,GaussianNoise(medium),5,dstree,,,0.0001524,1.0,1
5,seismic-256-100m,GaussianNoise(medium),6,dstree,,,0.000228,1.0,1
