i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
0,15.580037425985074,2.4914014,1.0348871,0.0049964,sald-128-100m,File(sald-128-1k),0.0065336,0.3958086,0.9998758
1,23.627833541189837,2.3385568,1.0410156,0.011625,sald-128-100m,File(sald-128-1k),0.0313102,0.5184176,0.996355
2,25.1574700046764,2.4191787,1.0281992,0.0061092,sald-128-100m,File(sald-128-1k),0.0508654,0.6504082,1.0
3,23.470553893591106,1.936316,1.0378096,0.0017466,sald-128-100m,File(sald-128-1k),0.0977474,0.9999914,1.0
4,109.71458194508322,1.6729825,1.0210611,0.0200048,sald-128-100m,File(sald-128-1k),0.8228296,1.0,1.0
5,18.012370065028243,2.7946522,1.0380931,0.0022886,sald-128-100m,File(sald-128-1k),0.0011954,0.1467674,0.8158098
6,31.10231423572314,2.184587,1.0343856,0.0024628,sald-128-100m,File(sald-128-1k),0.0323722,0.995377,1.0
7,59.69233068207492,1.7821038,1.0078725,0.0132356,sald-128-100m,File(sald-128-1k),0.5321424,1.0,1.0
8,64.36609030831914,1.6268257,1.0116103,0.0137212,sald-128-100m,File(sald-128-1k),0.8281118,1.0,1.0
9,21.892001545434628,1.731998,1.0145143,0.0046302,sald-128-100m,File(sald-128-1k),0.1142074,0.9999924,1.0
10,32.66202240811685,3.6752648,1.0579976,0.0022748,sald-128-100m,File(sald-128-1k),0.0042642,0.0689058,0.3562638
11,29.78517737371155,2.8082426,1.0334369,0.0026654,sald-128-100m,File(sald-128-1k),0.0039432,0.1905484,0.8047422
12,28.889563302757463,2.845799,1.0455422,0.0044176,sald-128-100m,File(sald-128-1k),0.0131956,0.3789188,0.8629818
13,29.95875742244726,8.286775,1.0456952,0.0024614,sald-128-100m,File(sald-128-1k),0.000458,0.0028048,0.0079116
14,43.84879847233168,2.547691,1.035684,0.001554,sald-128-100m,File(sald-128-1k),0.0218692,0.5797976,0.9999656
15,20.65284195480957,2.1015325,1.0320373,0.008879,sald-128-100m,File(sald-128-1k),0.0427556,0.8732426,1.0
16,26.796843087436557,2.5342762,1.0282154,0.011928,sald-128-100m,File(sald-128-1k),0.02761,0.6040498,0.999743
17,45.39580913230002,2.4366815,1.0119036,0.0012018,sald-128-100m,File(sald-128-1k),0.0295344,0.7779914,1.0
18,28.72481186974565,2.6843028,1.0110039,0.0053538,sald-128-100m,File(sald-128-1k),0.0189444,0.3117262,0.9964014
19,18.78829646535515,1.8300273,1.024656,0.0929052,sald-128-100m,File(sald-128-1k),0.0788692,1.0,1.0
20,106.08463303136283,1.2412175,1.0070554,0.3244476,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
21,104.84173226339111,1.4072491,1.0093443,0.0541554,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
22,12.704629278283747,2.422197,1.018566,0.01625,sald-128-100m,File(sald-128-1k),6e-05,0.0376684,0.3568644
23,36.94648177414182,1.6745654,1.0150706,0.0055168,sald-128-100m,File(sald-128-1k),0.8442208,1.0,1.0
24,21.84687978623487,2.1443124,1.0139008,0.0079882,sald-128-100m,File(sald-128-1k),0.0490086,0.787545,1.0
25,13.45830205753376,2.9404674,1.0340394,0.0015984,sald-128-100m,File(sald-128-1k),0.0006788,0.0620764,0.4417884
26,37.279866692967694,3.578621,1.0466448,0.0146588,sald-128-100m,File(sald-128-1k),0.0185336,0.1787004,0.4646194
27,14.617022112449199,2.3583698,1.0315223,0.0033306,sald-128-100m,File(sald-128-1k),0.0124736,0.5038184,0.9995358
28,67.94341919464226,1.8475207,1.0105624,0.0135284,sald-128-100m,File(sald-128-1k),0.4467846,1.0,1.0
29,91.11054015637816,2.2698517,1.0248659,0.0071992,sald-128-100m,File(sald-128-1k),0.14591,0.980331,1.0
30,47.66882106961266,1.7219877,1.0240626,0.088412,sald-128-100m,File(sald-128-1k),0.7554536,1.0,1.0
31,18.681467203158782,3.9687421,1.0335397,0.0029608,sald-128-100m,File(sald-128-1k),0.0048084,0.0519596,0.1925104
32,28.876436208560396,1.9358933,1.0228407,0.0118118,sald-128-100m,File(sald-128-1k),0.2854612,0.9999998,1.0
33,83.47245501439119,1.2637688,1.0061158,0.095822,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
34,7.871287654887461,3.1118438,1.0655111,0.0032802,sald-128-100m,File(sald-128-1k),1.6e-06,0.0004426,0.01645
35,29.46161153404839,2.1388133,1.0230296,0.0040006,sald-128-100m,File(sald-128-1k),0.0632314,0.9931738,1.0
36,34.3432591984139,2.8476622,1.0297264,0.001489,sald-128-100m,File(sald-128-1k),0.007097,0.2913732,0.861109
37,46.89073747907632,1.8935324,1.0249444,0.0100918,sald-128-100m,File(sald-128-1k),0.3998622,1.0,1.0
38,46.59455893385835,2.203046,1.0077031,0.0064386,sald-128-100m,File(sald-128-1k),0.1781346,0.9723884,1.0
39,20.61764391426651,4.714475,1.031341,0.00161,sald-128-100m,File(sald-128-1k),0.0005344,0.0106526,0.0594216
40,66.21164207669904,2.4236836,1.0221372,0.0216756,sald-128-100m,File(sald-128-1k),0.1153514,0.7648358,1.0
41,11.938222481608737,3.3772006,1.0689054,0.002827,sald-128-100m,File(sald-128-1k),0.0002294,0.0047692,0.0459016
42,68.08354179492324,2.0919914,1.0235243,0.005186,sald-128-100m,File(sald-128-1k),0.2263168,0.9793328,1.0
43,18.594301892685678,10.313302,1.0368587,0.0012812,sald-128-100m,File(sald-128-1k),0.0001484,0.0006932,0.0019582
44,21.9474220997671,3.549793,1.0362949,0.002396,sald-128-100m,File(sald-128-1k),0.006458,0.1012328,0.3485928
45,24.9188717512274,3.7216625,1.0505584,0.0030434,sald-128-100m,File(sald-128-1k),0.0092884,0.0975984,0.2949934
46,13.520063167589717,2.5543401,1.0326391,0.0013884,sald-128-100m,File(sald-128-1k),0.0009386,0.0914958,0.9758418
47,30.43993667218205,14.074915,1.0708712,0.0022892,sald-128-100m,File(sald-128-1k),0.0001526,0.000596,0.0013638
48,48.69758932264472,1.7418301,1.013173,0.0127606,sald-128-100m,File(sald-128-1k),0.543066,1.0,1.0
49,79.89971091186746,1.9025903,1.0169797,0.0046824,sald-128-100m,File(sald-128-1k),0.4148726,1.0,1.0
50,10.080905122493654,3.156019,1.0487131,0.0021752,sald-128-100m,File(sald-128-1k),7.62e-05,0.0034326,0.091604
51,15.776171992741997,3.4208975,1.0501645,0.0017392,sald-128-100m,File(sald-128-1k),0.0001962,0.0124624,0.1311502
52,59.573378599139616,2.8008463,1.0207891,0.006753,sald-128-100m,File(sald-128-1k),0.022939,0.3529794,0.9756778
53,34.06174452645479,3.4306693,1.0341921,0.0012304,sald-128-100m,File(sald-128-1k),0.0023064,0.076921,0.612568
54,32.5492404387275,3.0675628,1.0247517,0.0016424,sald-128-100m,File(sald-128-1k),0.0048232,0.1775222,0.7476692
55,30.89444810409899,2.6381583,1.0351039,0.0013418,sald-128-100m,File(sald-128-1k),0.020189,0.5278808,0.9999446
56,25.780334602075595,8.5492935,1.0217646,0.0019442,sald-128-100m,File(sald-128-1k),0.0006734,0.0042432,0.0127312
57,59.302012788776956,1.609736,1.0076199,0.003531,sald-128-100m,File(sald-128-1k),0.9797404,1.0,1.0
58,14.671762116785873,5.2747707,1.0517328,0.0018108,sald-128-100m,File(sald-128-1k),0.0004918,0.0051276,0.0237072
59,21.256773827046562,3.3525796,1.04104,0.0008166,sald-128-100m,File(sald-128-1k),0.0007498,0.0235628,0.1980058
60,12.910650024569145,2.5922415,1.0381277,0.0028706,sald-128-100m,File(sald-128-1k),0.0027766,0.151924,0.7115468
61,64.73797116721326,2.2615664,1.0123931,0.0073986,sald-128-100m,File(sald-128-1k),0.0763092,0.9675102,1.0
62,23.91524630940369,2.384986,1.0337276,0.0218906,sald-128-100m,File(sald-128-1k),0.0215012,0.5376682,0.9997268
63,18.268449612664003,8.424255,1.048223,0.001473,sald-128-100m,File(sald-128-1k),0.0002342,0.0020424,0.0065466
64,32.49018068773961,3.2862585,1.0353364,0.0044158,sald-128-100m,File(sald-128-1k),0.0129978,0.1404842,0.6146004
65,34.44306302607267,1.9292071,1.0129339,0.0043462,sald-128-100m,File(sald-128-1k),0.124468,1.0,1.0
66,32.305150706532054,4.633243,1.0321348,0.0016402,sald-128-100m,File(sald-128-1k),0.0016098,0.019633,0.085539
67,20.93346391412521,2.4910307,1.0141482,0.0019652,sald-128-100m,File(sald-128-1k),0.0226426,0.3498374,0.8931554
68,21.642280680748485,2.3855715,1.0076612,0.0019478,sald-128-100m,File(sald-128-1k),0.0569848,0.5773156,1.0
69,7.957824894661413,3.0267084,1.0405034,0.0061996,sald-128-100m,File(sald-128-1k),0.001177,0.0363296,0.3614792
70,18.4227916708136,3.275707,1.0715111,0.004596,sald-128-100m,File(sald-128-1k),0.0003552,0.0292136,0.291951
71,33.198672012651336,3.1331851,1.0295024,0.0067912,sald-128-100m,File(sald-128-1k),0.0096216,0.199197,0.7566574
72,22.10330199656191,2.134133,1.0396096,0.0023964,sald-128-100m,File(sald-128-1k),0.0202968,0.8684232,1.0
73,10.382341262719747,3.323693,1.0295718,0.0015124,sald-128-100m,File(sald-128-1k),0.0005168,0.0255804,0.2237426
74,29.91158927675218,1.8303684,1.0123986,0.002425,sald-128-100m,File(sald-128-1k),0.1812884,1.0,1.0
75,21.70403870541175,2.2286222,1.0337293,0.004195,sald-128-100m,File(sald-128-1k),0.0253976,0.9671996,1.0
76,25.327602912347945,1.9392483,1.0298564,0.0028434,sald-128-100m,File(sald-128-1k),0.0327232,0.9997002,1.0
77,23.80774935508904,8.422596,1.0609303,0.001628,sald-128-100m,File(sald-128-1k),0.0003026,0.0020786,0.0062842
78,39.77187096629594,2.0807657,1.0433258,0.0100936,sald-128-100m,File(sald-128-1k),0.0801936,0.957895,1.0
79,122.43828559614519,1.3720394,1.0058669,0.1718426,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
80,42.5725427739583,2.2908916,1.0194709,0.0043914,sald-128-100m,File(sald-128-1k),0.1115132,0.9064342,1.0
81,18.719268648735056,3.5429595,1.0679228,0.0066388,sald-128-100m,File(sald-128-1k),0.0021904,0.0586324,0.269965
82,31.129169707766025,4.271999,1.0146843,0.002629,sald-128-100m,File(sald-128-1k),0.0043302,0.0267584,0.14468
83,11.55603389814801,9.402237,1.0510312,0.0026494,sald-128-100m,File(sald-128-1k),0.0001248,0.0010034,0.0031892
84,35.6011794051834,2.878159,1.0235384,0.0028736,sald-128-100m,File(sald-128-1k),0.0157154,0.3255244,0.9487972
85,80.8346721689619,1.3424605,1.0076522,0.2617188,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
86,83.54899777081194,2.515862,1.0108643,0.0033118,sald-128-100m,File(sald-128-1k),0.0742036,0.7036668,1.0
87,20.332432371985945,2.695644,1.0222342,0.0202982,sald-128-100m,File(sald-128-1k),0.0296206,0.3687048,0.9202858
88,21.042039526102705,2.1751883,1.0400923,0.0026658,sald-128-100m,File(sald-128-1k),0.0041534,0.7702152,1.0
89,5.984903657805174,7.480963,1.0970576,0.0009522,sald-128-100m,File(sald-128-1k),5.2e-06,6.16e-05,0.0003306
90,36.99081109467515,1.9982064,1.0351032,0.002424,sald-128-100m,File(sald-128-1k),0.189058,0.9999184,1.0
91,29.11788539221514,1.840738,1.0174335,0.0023488,sald-128-100m,File(sald-128-1k),0.3015298,1.0,1.0
92,50.44138782479355,2.3057137,1.0130849,0.0086356,sald-128-100m,File(sald-128-1k),0.126094,0.819238,1.0
93,35.338577170818986,2.1759222,1.0290105,0.0032586,sald-128-100m,File(sald-128-1k),0.08592,0.8892466,1.0
94,31.95384640424081,1.716326,1.0199829,0.0011964,sald-128-100m,File(sald-128-1k),0.5206236,1.0,1.0
95,24.907050500615863,2.5315912,1.0316832,0.0139644,sald-128-100m,File(sald-128-1k),0.0393614,0.5618528,0.9947152
96,33.9067602279615,2.8456054,1.0388671,0.0067484,sald-128-100m,File(sald-128-1k),0.0163758,0.334768,0.8858714
97,45.67069228391602,1.9731826,1.0263865,0.0236238,sald-128-100m,File(sald-128-1k),0.1972322,1.0,1.0
98,31.027063323499796,2.2203763,1.02663,0.0087356,sald-128-100m,File(sald-128-1k),0.0850416,0.950008,1.0
99,98.16411787499896,1.3369823,1.0046252,0.2319108,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
100,22.388663909655037,2.144191,1.0186056,0.0120838,sald-128-100m,File(sald-128-1k),0.0996542,0.8588276,1.0
101,38.40722703461699,2.0275881,1.0262873,0.001802,sald-128-100m,File(sald-128-1k),0.1456948,0.9980384,1.0
102,20.679003742626602,3.6999202,1.0150474,0.004066,sald-128-100m,File(sald-128-1k),0.0084878,0.0816098,0.2537246
103,26.00440885776146,3.6842515,1.0202571,0.0013392,sald-128-100m,File(sald-128-1k),0.001345,0.0279388,0.1989756
104,28.926903247371314,2.5578961,1.027021,0.0009288,sald-128-100m,File(sald-128-1k),0.006567,0.6021306,1.0
105,20.3750564304304,3.0259557,1.0477282,0.0016864,sald-128-100m,File(sald-128-1k),0.0034864,0.1699606,0.7366372
106,40.71394162145944,1.8698276,1.0347599,0.0175928,sald-128-100m,File(sald-128-1k),0.406714,1.0,1.0
107,19.624304786315534,2.3026464,1.035029,0.0077198,sald-128-100m,File(sald-128-1k),0.018306,0.549992,0.9995372
108,13.136241543093282,4.3442802,1.0483007,0.0009332,sald-128-100m,File(sald-128-1k),0.0004052,0.0100954,0.1085752
109,54.771113103843916,2.2937717,1.0193567,0.0057752,sald-128-100m,File(sald-128-1k),0.1160606,0.9461946,1.0
110,72.23464773698906,1.6243147,1.0085967,0.0380108,sald-128-100m,File(sald-128-1k),0.9460684,1.0,1.0
111,37.93417765855404,2.31935,1.0408831,0.0116194,sald-128-100m,File(sald-128-1k),0.0604454,0.8689488,1.0
112,22.271171955147604,2.715196,1.0206455,0.0033594,sald-128-100m,File(sald-128-1k),0.009976,0.2770716,0.929948
113,26.47160890622399,1.7132974,1.0245882,0.0439526,sald-128-100m,File(sald-128-1k),0.6776212,1.0,1.0
114,78.39408442313196,1.4244714,1.0085094,0.0709268,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
115,80.27306243529851,1.2757795,1.0058103,0.0546896,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
116,48.74602725468142,2.105541,1.031133,0.0038182,sald-128-100m,File(sald-128-1k),0.0927366,0.9981054,1.0
117,35.40646704041032,1.8898319,1.0189764,0.0108424,sald-128-100m,File(sald-128-1k),0.338927,1.0,1.0
118,21.671273095014673,4.0212874,1.0259416,0.005839,sald-128-100m,File(sald-128-1k),0.0012374,0.021713,0.135365
119,41.1543588032214,3.1545007,1.0167869,0.001479,sald-128-100m,File(sald-128-1k),0.0135854,0.1967678,0.7695122
120,19.342464656517855,4.4158506,1.0437456,0.0012458,sald-128-100m,File(sald-128-1k),0.0004268,0.0123664,0.08082
121,40.83330220949734,1.9904022,1.0283749,0.0041964,sald-128-100m,File(sald-128-1k),0.2035344,1.0,1.0
122,29.669547326062194,2.232655,1.0228623,0.0041044,sald-128-100m,File(sald-128-1k),0.1087266,0.9772154,1.0
123,16.32287038668396,3.4873395,1.0384094,0.004176,sald-128-100m,File(sald-128-1k),0.0010476,0.0208372,0.1878406
124,8.720259279157446,4.576105,1.0563029,0.005915,sald-128-100m,File(sald-128-1k),0.000431,0.0080258,0.0330552
125,107.43831721510557,1.282316,1.0087775,0.2289602,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
126,16.97851950121348,3.101219,1.0566659,0.0009606,sald-128-100m,File(sald-128-1k),0.0003658,0.0365902,0.6875806
127,14.82217514127697,2.1668987,1.0691165,0.0253434,sald-128-100m,File(sald-128-1k),0.0154992,0.8557936,1.0
128,43.901187619751866,2.657989,1.0277314,0.0013264,sald-128-100m,File(sald-128-1k),0.024782,0.4744318,0.9905718
129,40.47469177283039,1.5169959,1.0215042,0.038137,sald-128-100m,File(sald-128-1k),0.9930574,1.0,1.0
130,28.643421105422505,3.4689474,1.0209634,0.0045344,sald-128-100m,File(sald-128-1k),0.008116,0.0723394,0.468444
131,46.47822693590466,3.020892,1.0278003,0.001423,sald-128-100m,File(sald-128-1k),0.0030556,0.1035776,0.8995204
132,15.45057745001736,2.5710366,1.0300992,0.0033484,sald-128-100m,File(sald-128-1k),0.0092528,0.3208374,0.941143
133,20.720072501973775,2.5687575,1.0500741,0.0029552,sald-128-100m,File(sald-128-1k),0.0104918,0.515292,0.999911
134,21.26584901668594,8.841248,1.0643578,0.0020658,sald-128-100m,File(sald-128-1k),0.0001322,0.0007612,0.0024258
135,72.13625609610591,1.517822,1.0070405,0.0333936,sald-128-100m,File(sald-128-1k),0.9965008,1.0,1.0
136,54.99932714629789,2.4125628,1.0275806,0.00801,sald-128-100m,File(sald-128-1k),0.0538034,0.7916948,1.0
137,22.182624497621354,3.8419201,1.1184076,0.00425,sald-128-100m,File(sald-128-1k),0.0001474,0.0140344,0.1091928
138,44.32483767069128,2.061983,1.0330007,0.001777,sald-128-100m,File(sald-128-1k),0.1909092,0.997005,1.0
139,36.73506770681037,3.1799872,1.0315473,0.0109868,sald-128-100m,File(sald-128-1k),0.0122756,0.1059956,0.4560732
140,12.44514900882533,2.9377587,1.0593219,0.0082504,sald-128-100m,File(sald-128-1k),0.0043456,0.0947554,0.6203674
141,26.890507181742194,1.8066787,1.02076,0.0077322,sald-128-100m,File(sald-128-1k),0.3868386,1.0,1.0
142,13.098141072601917,3.8866909,1.0420979,0.001726,sald-128-100m,File(sald-128-1k),0.0002044,0.0087066,0.1130232
143,29.32411864875657,1.9670993,1.0304842,0.0067128,sald-128-100m,File(sald-128-1k),0.1965456,1.0,1.0
144,145.66095886356445,1.4194914,1.0126193,0.1187906,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
145,15.665623250291244,2.7955754,1.0543127,0.0032566,sald-128-100m,File(sald-128-1k),0.0015318,0.101764,0.7688558
146,52.371410902073286,1.8132237,1.0432755,0.0114968,sald-128-100m,File(sald-128-1k),0.5811994,1.0,1.0
147,14.117110837632865,2.2813907,1.0537311,0.0050296,sald-128-100m,File(sald-128-1k),0.0001124,0.0458322,0.8014936
148,18.12802584590782,2.3477542,1.023377,0.0015372,sald-128-100m,File(sald-128-1k),0.0156194,0.7256124,1.0
149,22.359103069210715,2.8314304,1.0252156,0.0068512,sald-128-100m,File(sald-128-1k),0.0092304,0.2923702,0.8758854
150,10.570906247343661,3.3715317,1.0677116,0.004714,sald-128-100m,File(sald-128-1k),0.0006764,0.0175676,0.1854252
151,13.549992187894643,2.7266471,1.0275787,0.0016598,sald-128-100m,File(sald-128-1k),0.002725,0.140126,0.735341
152,29.889728474666367,2.5861628,1.0356128,0.003768,sald-128-100m,File(sald-128-1k),0.0365946,0.4381736,0.9999878
153,40.624149294858796,2.0010874,1.0280259,0.002098,sald-128-100m,File(sald-128-1k),0.245956,1.0,1.0
154,12.229434104299434,3.718139,1.0510626,0.003879,sald-128-100m,File(sald-128-1k),0.0007074,0.031151,0.1434398
155,62.27981719605393,1.3167394,1.0131745,0.137625,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
156,34.86463220002902,2.5574226,1.0312775,0.0080038,sald-128-100m,File(sald-128-1k),0.0469074,0.559764,0.999836
157,13.245806832060257,2.7061005,1.0592108,0.000959,sald-128-100m,File(sald-128-1k),0.0002478,0.0568958,0.56556
158,27.125534768387496,8.598404,1.0515311,0.0028098,sald-128-100m,File(sald-128-1k),0.0005692,0.0035332,0.0105788
159,26.38603478464641,2.240554,1.0301812,0.0012178,sald-128-100m,File(sald-128-1k),0.0261982,0.8837018,1.0
160,35.71464876444895,2.6064732,1.0362558,0.0031328,sald-128-100m,File(sald-128-1k),0.009309,0.6105146,1.0
161,88.71273848088475,1.5371606,1.0103205,0.0363248,sald-128-100m,File(sald-128-1k),0.9994554,1.0,1.0
162,23.11907447223378,3.065071,1.0483278,0.005585,sald-128-100m,File(sald-128-1k),0.0045428,0.1018902,0.87149
163,25.281964172095755,2.3525486,1.0246353,0.0010994,sald-128-100m,File(sald-128-1k),0.0331708,0.7944682,1.0
164,25.57512362852849,2.464142,1.032047,0.0076126,sald-128-100m,File(sald-128-1k),0.0181776,0.5936478,0.9999734
165,100.7285177152206,1.3864827,1.007739,0.0185126,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
166,13.724336018394167,3.2597957,1.0266569,0.0015906,sald-128-100m,File(sald-128-1k),0.0035152,0.1269062,0.4620086
167,108.04198400996647,1.3418232,1.0100176,0.1188146,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
168,15.352898313388364,1.944498,1.0118341,0.0177016,sald-128-100m,File(sald-128-1k),0.0174498,0.6792018,1.0
169,0.9849718039326164,221.45157,2.3466728,0.0007962,sald-128-100m,File(sald-128-1k),1.2e-06,1.4e-06,1.6e-06
170,25.662558395380362,2.5978575,1.0187962,0.007731,sald-128-100m,File(sald-128-1k),0.0088988,0.1950634,0.9402448
171,15.748347804567933,1.818107,1.0192274,0.0417822,sald-128-100m,File(sald-128-1k),0.0397768,0.771648,1.0
172,22.825516057226626,1.8665986,1.0253164,0.0079182,sald-128-100m,File(sald-128-1k),0.0487202,0.999997,1.0
173,59.147104522309,1.5502062,1.0045236,0.0270474,sald-128-100m,File(sald-128-1k),0.9760554,1.0,1.0
174,63.970383917191434,1.9136875,1.009141,0.0017502,sald-128-100m,File(sald-128-1k),0.3076288,1.0,1.0
175,35.01194754735308,2.2494936,1.0407807,0.0063382,sald-128-100m,File(sald-128-1k),0.0080256,0.8122234,1.0
176,18.65281034267719,1.6003302,1.0164026,0.1058484,sald-128-100m,File(sald-128-1k),0.580644,1.0,1.0
177,45.67198642135452,1.7330751,1.0294214,0.0382716,sald-128-100m,File(sald-128-1k),0.7190644,1.0,1.0
178,30.79703102600685,3.1531081,1.0746125,0.0032408,sald-128-100m,File(sald-128-1k),0.0083546,0.1420436,0.759976
179,26.246100368100848,2.3369164,1.0302783,0.0035258,sald-128-100m,File(sald-128-1k),0.0083046,0.7604976,1.0
180,33.122443075151494,2.1860967,1.0422987,0.0012014,sald-128-100m,File(sald-128-1k),0.0654894,0.9320384,1.0
181,26.920108345961978,1.9510143,1.0340528,0.0038336,sald-128-100m,File(sald-128-1k),0.1220766,0.9999986,1.0
182,61.31554296126833,1.5532185,1.0106229,0.0232642,sald-128-100m,File(sald-128-1k),0.9189702,1.0,1.0
183,34.91123823136856,1.9238414,1.0050449,0.0054292,sald-128-100m,File(sald-128-1k),0.277937,0.9998796,1.0
184,32.29735437309057,2.1301918,1.0185494,0.0067114,sald-128-100m,File(sald-128-1k),0.1527152,0.9840576,1.0
185,24.866338900578032,5.9856358,1.0158352,0.0026106,sald-128-100m,File(sald-128-1k),0.0012016,0.006353,0.0176442
186,51.089320032901576,6.8137307,1.0193071,0.0021448,sald-128-100m,File(sald-128-1k),0.0012382,0.0050994,0.01593
187,23.084256758844315,2.1438785,1.0234543,0.031923,sald-128-100m,File(sald-128-1k),0.04087,0.9261028,1.0
188,12.764304368996504,2.8212688,1.0606121,0.007803,sald-128-100m,File(sald-128-1k),0.0001214,0.038628,0.294067
189,33.04813753730463,3.9924207,1.0208604,0.0024448,sald-128-100m,File(sald-128-1k),0.0041106,0.0309834,0.193668
190,27.63563516016406,2.9765875,1.0373319,0.0028512,sald-128-100m,File(sald-128-1k),0.0047202,0.209564,0.653916
191,122.91231986216191,1.3232485,1.0062203,0.1471096,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
192,19.407841257098134,3.2399175,1.0305264,0.0010474,sald-128-100m,File(sald-128-1k),0.0026646,0.0559346,0.3086976
193,20.661431822474317,2.855598,1.0504088,0.0056716,sald-128-100m,File(sald-128-1k),0.0263692,0.3433696,0.8659762
194,14.386207404053689,4.3717246,1.0682703,0.0015182,sald-128-100m,File(sald-128-1k),0.0004722,0.0177024,0.114426
195,42.98223317387193,2.169131,1.0241729,0.0085584,sald-128-100m,File(sald-128-1k),0.1145576,0.9611842,1.0
196,25.748376333011414,6.105904,1.0213523,0.0026106,sald-128-100m,File(sald-128-1k),0.001019,0.0058618,0.0181816
197,26.95709476469685,2.2383695,1.0296974,0.0045524,sald-128-100m,File(sald-128-1k),0.0647682,0.9662794,1.0
198,53.974439338798454,1.8395865,1.005549,0.0031712,sald-128-100m,File(sald-128-1k),0.464829,1.0,1.0
199,103.34379686981472,1.2818576,1.0125557,0.1323294,sald-128-100m,File(sald-128-1k),1.0,1.0,1.0
200,44.98399650218081,1.4886518,1.0175481,0.1365678,sald-128-100m,File(sald-128-1k),0.9999998,1.0,1.0
201,18.94691703717058,2.455456,1.0435597,0.006642,sald-128-100m,File(sald-128-1k),0.0024014,0.3833016,0.9999228
202,25.060477158258568,2.267442,1.029195,0.0012444,sald-128-100m,File(sald-128-1k),0.0387092,0.8414194,1.0
203,19.634364030106482,3.8928726,1.0279443,0.0013738,sald-128-100m,File(sald-128-1k),0.0012338,0.0215048,0.1549508
204,22.221305566019385,2.798857,1.0305358,0.0050156,sald-128-100m,File(sald-128-1k),0.017302,0.2350448,0.839642
205,29.058313169845196,1.9235127,1.0191295,0.004878,sald-128-100m,File(sald-128-1k),0.0703744,1.0,1.0
206,35.809495942045665,2.8832204,1.0585753,0.001621,sald-128-100m,File(sald-128-1k),0.0118362,0.249365,0.9846778
207,17.37625938290579,2.8995817,1.0264655,0.0035642,sald-128-100m,File(sald-128-1k),0.0053296,0.1140288,0.624167
208,19.018283892669945,3.3627372,1.014363,0.00355,sald-128-100m,File(sald-128-1k),0.0041664,0.0662384,0.3336774
209,56.92005511903248,1.6838398,1.0107489,0.0234418,sald-128-100m,File(sald-128-1k),0.7110502,1.0,1.0
210,10.705234334920494,3.0333533,1.0554124,0.0010342,sald-128-100m,File(sald-128-1k),0.000152,0.016452,0.1886378
211,15.83009019107511,3.5319169,1.0389998,0.004528,sald-128-100m,File(sald-128-1k),0.0054724,0.0881804,0.2776482
212,45.34584920678895,6.058059,1.0162991,0.0026756,sald-128-100m,File(sald-128-1k),0.0013396,0.0071704,0.0245922
213,18.394194451662276,2.1839192,1.0317982,0.00549,sald-128-100m,File(sald-128-1k),0.0323928,0.6150284,0.9999976
214,23.898748733430022,1.9543374,1.0229447,0.0162392,sald-128-100m,File(sald-128-1k),0.139804,0.9999998,1.0
215,18.66510858922554,2.7701352,1.0202464,0.0037714,sald-128-100m,File(sald-128-1k),0.015446,0.2716784,0.9058384
216,50.32097995225012,1.9235811,1.0100862,0.0308554,sald-128-100m,File(sald-128-1k),0.3402334,1.0,1.0
217,8.445173773937835,2.9434142,1.0565922,0.0007346,sald-128-100m,File(sald-128-1k),0.0001476,0.050754,0.3605204
218,21.312461255188687,2.6467135,1.0573609,0.0026806,sald-128-100m,File(sald-128-1k),0.0062968,0.2321526,0.8404518
219,73.13567585588201,1.8343371,1.0197753,0.0081126,sald-128-100m,File(sald-128-1k),0.4790818,1.0,1.0
220,123.67364990119646,1.881268,1.0069635,0.0098956,sald-128-100m,File(sald-128-1k),0.4213276,1.0,1.0
221,29.81692877001643,2.7132661,1.0206007,0.0046812,sald-128-100m,File(sald-128-1k),0.0174372,0.249837,0.8849868
222,31.380923615716974,1.693462,1.0106806,0.0054484,sald-128-100m,File(sald-128-1k),0.3364102,1.0,1.0
223,11.997164096146658,6.322124,1.0633739,0.001141,sald-128-100m,File(sald-128-1k),2.5e-05,0.0004184,0.0016252
224,18.372293512094544,7.3771462,1.0512027,0.0011786,sald-128-100m,File(sald-128-1k),0.000271,0.0014318,0.0049376
225,22.244980684288294,2.345286,1.0270848,0.0067022,sald-128-100m,File(sald-128-1k),0.0258342,0.838143,1.0
