iteration,rc,elapsed_s,query_index,dataset,method,method_params
740,1.2464252,20.767690658569336,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
741,1.2460237,20.79372262954712,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
742,1.2452531,20.81985020637512,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
743,1.2451541,20.846118927001957,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
744,1.2409158,20.87236714363098,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
745,1.2409459,20.89854407310486,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
746,1.2409459,20.92474389076233,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
747,1.2393377,20.95091223716736,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
748,1.2370374,20.97708797454834,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
749,1.2370269,21.003196716308597,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
750,1.2370938,21.029576301574707,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
751,1.2373271,21.055811405181885,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
752,1.2371632,21.081972122192383,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
753,1.2354212,21.108237266540527,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
754,1.2359546,21.134461402893063,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
755,1.2361127,21.16083693504333,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
756,1.2360133,21.187217235565186,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
757,1.2357616,21.21342658996582,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
758,1.2360505,21.239646434783936,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
759,1.23522,21.26583576202393,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
760,1.2345443,21.29199242591858,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
761,1.2339393,21.318231344223022,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
762,1.2337735,21.344470977783203,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
763,1.2336348,21.37074375152588,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
764,1.2334107,21.39705204963684,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
765,1.2332075,21.423389673233032,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
766,1.2331388,21.449772357940677,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
767,1.2331352,21.47602152824402,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
768,1.2334822,21.502342462539676,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
769,1.2332008,21.529061317443848,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
770,1.2268006,21.556167125701904,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
771,1.2268132,21.58241581916809,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
772,1.2273291,21.609463691711422,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
773,1.2273555,21.63581895828247,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
774,1.2272551,21.662259578704838,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
775,1.2277441,21.689423084259037,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
776,1.2268734,21.716110229492188,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
777,1.2268734,21.742518424987797,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
778,1.2262746,21.769453287124637,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
779,1.2260487,21.795631885528564,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
780,1.2263917,21.82255887985229,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
781,1.2263585,21.84951496124268,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
782,1.2252146,21.87583923339844,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
783,1.2256538,21.904776573181152,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
784,1.2256538,21.932446718215942,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
785,1.2256538,21.959572792053223,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
786,1.2232398,21.98798084259033,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
787,1.2236195,22.01603102684021,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
788,1.2234786,22.043166160583496,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
789,1.2233952,22.07044553756714,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
790,1.2235262,22.096933603286743,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
791,1.2234572,22.12415909767151,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
792,1.2234572,22.15144276618957,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
793,1.2231325,22.17764115333557,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
794,1.2231604,22.20484066009521,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
795,1.2231361,22.2317316532135,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
796,1.2230666,22.258196353912357,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
797,1.2230824,22.285086154937744,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
798,1.2109302,22.31127142906189,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
799,1.2107955,22.337910413742065,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
800,1.210818,22.364761114120483,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
801,1.210818,22.391233921051025,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
802,1.210741,22.418163776397705,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
803,1.210741,22.444904327392575,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
804,1.2111804,22.471060037612915,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
805,1.2113583,22.49801659584045,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
806,1.2111341,22.524317502975464,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
807,1.2111424,22.550583362579346,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
808,1.2088019,22.577594995498657,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
809,1.2087184,22.604289054870605,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
810,1.2061219,22.630716800689697,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
811,1.2059537,22.657830715179443,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
812,1.2059691,22.68398880958557,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
813,1.2055051,22.710922241210938,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
814,1.2055954,22.73780298233032,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
815,1.203377,22.764225482940677,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
816,1.2033707,22.797142028808597,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
817,1.2034035,22.82354092597961,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
818,1.2034309,22.84996342658997,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
819,1.2031622,22.876352071762085,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
820,1.2031258,22.90264296531677,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
821,1.2019023,22.928842782974243,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
822,1.2018548,22.955223321914676,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
823,1.2016671,22.981502771377563,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
824,1.2016376,23.0078067779541,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
825,1.200809,23.03412961959839,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
826,1.2011492,23.06043815612793,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
827,1.2011589,23.08658504486084,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
828,1.201507,23.11272358894348,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
829,1.201374,23.13893961906433,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
830,1.2013552,23.16520667076111,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
831,1.2011796,23.19207072257996,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
832,1.2011057,23.21875262260437,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
833,1.2010881,23.244935750961304,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
834,1.2010337,23.27106094360352,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
835,1.2009103,23.29726505279541,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
836,1.2009103,23.323322057724,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
837,1.2005581,23.349431037902832,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
838,1.1982546,23.375690698623657,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
839,1.1982753,23.40177726745605,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
840,1.1981153,23.428004026412964,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
841,1.1981112,23.45429801940918,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
842,1.1953404,23.48048686981201,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
843,1.1953967,23.506768941879272,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
844,1.1961296,23.533031463623047,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
845,1.1961435,23.559411764144897,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
846,1.1961405,23.585753679275516,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
847,1.1951079,23.612116813659668,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
848,1.1945261,23.63827514648437,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
849,1.194838,23.6644184589386,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
850,1.194803,23.6906955242157,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
851,1.1938795,23.717061281204224,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
852,1.1941588,23.743183135986328,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
853,1.1941187,23.769498586654663,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
854,1.1937208,23.795766353607178,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
855,1.1934842,23.82194805145264,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
856,1.1919012,23.84822416305542,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
857,1.1918648,23.874505043029785,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
858,1.1918259,23.900792598724365,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
859,1.1921083,23.926944255828857,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
860,1.1923285,23.95306277275085,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
861,1.1923018,23.979280710220337,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
862,1.1922337,24.005588054656982,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
863,1.1917411,24.03174734115601,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
864,1.1920693,24.05803370475769,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
865,1.1919191,24.084328413009644,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
866,1.1926993,24.110528230667114,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
867,1.1927322,24.136646270751957,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
868,1.192802,24.1628577709198,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
869,1.1899841,24.18932342529297,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
870,1.1899815,24.21554732322693,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
871,1.1902114,24.24231100082397,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
872,1.1901212,24.268545627593998,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
873,1.1905943,24.294764041900635,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
874,1.1908926,24.320974588394165,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
875,1.1908633,24.34722137451172,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
876,1.1907285,24.37352204322815,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
877,1.1910992,24.399844646453857,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
878,1.1902931,24.426141023635864,0,/mnt/hddhelp/workgen_data/fashion_mnist-euclidean-784-60K.bin,annealing,"{""initial_temperature"": 1.0, ""max_steps"": 1001, ""seed"": 1234}"
