i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
606,72.41943374521576,1.9037102,1.006087,0.02875,sald-128-1m,File(sald-128-1k),0.236411,0.999928,1.0
607,27.068253444192056,2.476607,1.0281537,0.011862,sald-128-1m,File(sald-128-1k),0.02647,0.419135,0.988203
608,9.318728976613775,2.961918,1.0489092,0.003433,sald-128-1m,File(sald-128-1k),0.00055,0.024624,0.33541
609,20.36538594385248,2.5052984,1.0312237,0.003623,sald-128-1m,File(sald-128-1k),0.007282,0.224225,0.971625
610,18.221530724339644,1.849055,1.0208827,0.004806,sald-128-1m,File(sald-128-1k),0.207252,0.994049,1.0
611,39.66315668214155,2.6180043,1.0456719,0.007026,sald-128-1m,File(sald-128-1k),0.010127,0.257743,0.852598
612,11.31463686728864,9.158764,1.089058,0.003641,sald-128-1m,File(sald-128-1k),0.000198,0.001462,0.004217
613,32.03312918906614,3.3432305,1.0273151,0.005907,sald-128-1m,File(sald-128-1k),0.008055,0.071919,0.374072
614,28.688154278280233,6.294342,1.0347371,0.002391,sald-128-1m,File(sald-128-1k),0.000433,0.002232,0.009096
615,25.18917035354973,1.9726415,1.0233928,0.014904,sald-128-1m,File(sald-128-1k),0.023678,0.773518,1.0
616,48.97293184858118,1.9336433,1.0163445,0.028832,sald-128-1m,File(sald-128-1k),0.178892,0.988282,1.0
617,19.748077244509524,2.932524,1.0472803,0.002974,sald-128-1m,File(sald-128-1k),0.001287,0.06057,0.451868
618,19.39562135667444,2.1302822,1.0446631,0.004562,sald-128-1m,File(sald-128-1k),0.002528,0.388633,0.99996
619,22.499321055851414,2.6813796,1.0226773,0.008433,sald-128-1m,File(sald-128-1k),0.013386,0.189472,0.7789
620,33.13795716686836,1.8512315,1.0249205,0.005211,sald-128-1m,File(sald-128-1k),0.19004,1.0,1.0
621,45.87469987454327,2.5085404,1.0070391,0.010707,sald-128-1m,File(sald-128-1k),0.061757,0.362548,0.981434
622,13.779129256135802,3.503256,1.0418259,0.010587,sald-128-1m,File(sald-128-1k),0.00052,0.019388,0.109538
623,114.13266212010409,1.7450534,1.0092525,0.010387,sald-128-1m,File(sald-128-1k),0.550282,1.0,1.0
624,63.468883161404186,1.6560577,1.020976,0.0344,sald-128-1m,File(sald-128-1k),0.7902,1.0,1.0
625,40.843034960915155,1.986831,1.015719,0.012466,sald-128-1m,File(sald-128-1k),0.152865,0.957495,1.0
626,14.679566062446632,3.051337,1.0391442,0.003235,sald-128-1m,File(sald-128-1k),0.001302,0.017867,0.169964
627,30.09170067110997,1.9708647,1.0193012,0.015295,sald-128-1m,File(sald-128-1k),0.094532,0.998542,1.0
628,20.265993964436053,3.4361496,1.0360494,0.014359,sald-128-1m,File(sald-128-1k),0.012652,0.094966,0.265882
629,24.516221577177507,2.2100816,1.0359867,0.029172,sald-128-1m,File(sald-128-1k),0.035639,0.501068,0.999998
630,26.06491548823332,1.8728284,1.0373335,0.01398,sald-128-1m,File(sald-128-1k),0.031829,0.99529,1.0
631,18.442798549994393,3.0970635,1.038275,0.003773,sald-128-1m,File(sald-128-1k),0.001328,0.033041,0.418733
632,23.87737789665401,1.7022371,1.0211679,0.042615,sald-128-1m,File(sald-128-1k),0.245659,1.0,1.0
633,57.736918206877036,1.8101388,1.0097858,0.019752,sald-128-1m,File(sald-128-1k),0.322428,1.0,1.0
634,12.498543141046554,3.547071,1.0439695,0.003984,sald-128-1m,File(sald-128-1k),0.000496,0.004545,0.027893
635,22.317857430069772,1.7828163,1.0153813,0.042876,sald-128-1m,File(sald-128-1k),0.175298,0.996755,1.0
636,15.85052241196725,3.1153982,1.0252719,0.005606,sald-128-1m,File(sald-128-1k),0.004396,0.12378,0.436758
637,41.88443510801307,1.9881784,1.018557,0.023433,sald-128-1m,File(sald-128-1k),0.119983,0.89384,1.0
638,18.57874636578157,2.8159542,1.0276946,0.00522,sald-128-1m,File(sald-128-1k),0.010615,0.170824,0.564317
639,38.56238926727033,1.4821984,1.0171256,0.097026,sald-128-1m,File(sald-128-1k),0.984242,1.0,1.0
640,33.85289450564105,2.235347,1.00934,0.013304,sald-128-1m,File(sald-128-1k),0.06739,0.634102,0.999973
641,25.85401739937125,1.9214294,1.0234568,0.040651,sald-128-1m,File(sald-128-1k),0.131564,0.970237,1.0
642,10.436093681434265,10.899065,1.0793636,0.004356,sald-128-1m,File(sald-128-1k),0.000118,0.000606,0.001667
643,26.573145006780457,2.3579206,1.0144664,0.002848,sald-128-1m,File(sald-128-1k),0.011253,0.265718,0.941524
644,8.946084907576523,2.8456478,1.093477,0.002621,sald-128-1m,File(sald-128-1k),1e-06,3.2e-05,0.000479
645,52.68582299787486,1.6704212,1.0171484,0.01947,sald-128-1m,File(sald-128-1k),0.47434,1.0,1.0
646,15.237060818411683,3.1843061,1.0410905,0.004229,sald-128-1m,File(sald-128-1k),0.002564,0.047195,0.299758
647,59.730279413560275,1.4819083,1.0096431,0.062453,sald-128-1m,File(sald-128-1k),0.994365,1.0,1.0
648,20.23750566937188,2.230128,1.015217,0.009468,sald-128-1m,File(sald-128-1k),0.011838,0.376118,0.968884
649,11.700760301554118,6.509217,1.0619644,0.003738,sald-128-1m,File(sald-128-1k),0.000161,0.000771,0.002546
650,26.906595090459245,3.614498,1.0450809,0.004821,sald-128-1m,File(sald-128-1k),0.001972,0.043292,0.255763
651,20.60023586261477,3.3763447,1.0342911,0.011654,sald-128-1m,File(sald-128-1k),0.004482,0.093614,0.301283
652,32.88148549628494,1.6817484,1.0184083,0.017781,sald-128-1m,File(sald-128-1k),0.573171,1.0,1.0
653,48.26286153709561,2.0198963,1.0274792,0.029581,sald-128-1m,File(sald-128-1k),0.13847,0.968417,1.0
654,23.896412360113096,1.9423615,1.0322245,0.119339,sald-128-1m,File(sald-128-1k),0.019228,0.723478,1.0
655,9.31259711272686,12.368699,1.1020997,0.003127,sald-128-1m,File(sald-128-1k),6.7e-05,0.000308,0.000616
656,28.085308404513206,2.1132016,1.0268425,0.025576,sald-128-1m,File(sald-128-1k),0.041271,0.836604,1.0
657,11.75586573819538,2.0666666,1.0876551,0.012775,sald-128-1m,File(sald-128-1k),0.002238,0.496613,1.0
658,76.82838850817436,1.6220872,1.0083532,0.056001,sald-128-1m,File(sald-128-1k),0.701437,1.0,1.0
659,38.571307260323344,2.4634361,1.0384939,0.0153,sald-128-1m,File(sald-128-1k),0.03656,0.521989,0.999989
660,43.31219254663997,1.6571289,1.0234795,0.030462,sald-128-1m,File(sald-128-1k),0.63756,1.0,1.0
661,11.59857179021717,3.9046175,1.051371,0.002142,sald-128-1m,File(sald-128-1k),0.000256,0.004677,0.036004
662,22.362000634571626,2.6682057,1.0474777,0.003666,sald-128-1m,File(sald-128-1k),0.009698,0.214888,0.730716
663,17.313696629798518,1.8459432,1.0148408,0.007379,sald-128-1m,File(sald-128-1k),0.047148,0.954225,1.0
664,16.922875807404093,3.0489526,1.0348924,0.005103,sald-128-1m,File(sald-128-1k),0.001899,0.055097,0.370548
665,74.70802886318324,2.135765,1.0162255,0.01111,sald-128-1m,File(sald-128-1k),0.145288,0.931923,1.0
666,56.68482378884732,1.4976658,1.0070308,0.102299,sald-128-1m,File(sald-128-1k),0.998502,1.0,1.0
667,17.731080426454344,2.000892,1.0278099,0.007617,sald-128-1m,File(sald-128-1k),0.006626,0.562176,0.999902
668,8.395844454661331,2.3331475,1.0437301,0.00283,sald-128-1m,File(sald-128-1k),0.000727,0.122771,0.674572
669,13.951508007761767,8.550884,1.0955288,0.003471,sald-128-1m,File(sald-128-1k),0.000216,0.00141,0.003844
670,23.75110660840258,2.4989777,1.0608464,0.017718,sald-128-1m,File(sald-128-1k),0.014205,0.326718,0.995093
671,22.179834538235436,1.8720027,1.0280433,0.013101,sald-128-1m,File(sald-128-1k),0.131083,0.999992,1.0
672,26.43536624207357,1.7365538,1.031507,0.037413,sald-128-1m,File(sald-128-1k),0.081648,1.0,1.0
673,19.328508887687946,2.7123506,1.028315,0.002333,sald-128-1m,File(sald-128-1k),0.00402,0.168873,0.835499
674,34.10544263165175,2.5999703,1.0393193,0.009859,sald-128-1m,File(sald-128-1k),0.020884,0.377732,0.9887
675,56.84625024093512,2.1382563,1.0151669,0.013507,sald-128-1m,File(sald-128-1k),0.118644,0.889305,1.0
676,24.314527093035956,2.4783196,1.0267383,0.005135,sald-128-1m,File(sald-128-1k),0.004129,0.336522,0.973289
677,22.53927651669967,3.6442873,1.0787554,0.004317,sald-128-1m,File(sald-128-1k),0.000678,0.016896,0.138134
678,6.8755521230457886,2.532666,1.0849012,0.015797,sald-128-1m,File(sald-128-1k),0.000163,0.031367,0.518352
679,15.0811673541267,2.4183164,1.1067313,0.007619,sald-128-1m,File(sald-128-1k),0.00024,0.045203,0.685449
680,105.6270646587345,1.8306081,1.0127451,0.013302,sald-128-1m,File(sald-128-1k),0.344641,1.0,1.0
681,114.76232195028825,1.2333579,1.0102482,0.231397,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
682,11.545676018664581,3.1608381,1.0561727,0.00372,sald-128-1m,File(sald-128-1k),0.00048,0.010173,0.153658
683,31.83885877274802,2.670934,1.0233243,0.0088,sald-128-1m,File(sald-128-1k),0.011069,0.161692,0.758998
684,38.920795965130395,1.6464828,1.031541,0.014999,sald-128-1m,File(sald-128-1k),0.70848,1.0,1.0
685,26.24113502001862,3.3142586,1.0325806,0.003686,sald-128-1m,File(sald-128-1k),0.002897,0.062257,0.24398
686,17.194825155382862,1.8347163,1.0229735,0.020617,sald-128-1m,File(sald-128-1k),0.053432,0.825895,1.0
687,67.52744205788335,2.2070415,1.0136319,0.017489,sald-128-1m,File(sald-128-1k),0.135005,0.842767,1.0
688,18.18032918180755,2.5707064,1.0687704,0.006935,sald-128-1m,File(sald-128-1k),0.001534,0.112439,0.917657
689,9.736992984803909,3.464035,1.0524147,0.003822,sald-128-1m,File(sald-128-1k),0.000214,0.002734,0.052868
690,26.26874533258472,2.3488436,1.0344893,0.038468,sald-128-1m,File(sald-128-1k),0.042621,0.457865,0.975946
691,21.96428574829022,2.6562915,1.0439336,0.02192,sald-128-1m,File(sald-128-1k),0.013029,0.190838,0.5755
692,106.70587766784568,3.5550568,1.0078537,0.014786,sald-128-1m,File(sald-128-1k),0.012502,0.088164,0.348623
693,11.005207022031598,6.5371037,1.101729,0.002722,sald-128-1m,File(sald-128-1k),0.000205,0.001848,0.005459
694,18.536999041054845,2.6897502,1.0499617,0.012872,sald-128-1m,File(sald-128-1k),0.013181,0.204009,0.791096
695,13.123805155457704,8.69316,1.1425627,0.002826,sald-128-1m,File(sald-128-1k),0.000138,0.000886,0.002701
696,78.33832038762212,1.301742,1.010607,0.114011,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
697,37.00711880608675,1.8802952,1.0410575,0.003943,sald-128-1m,File(sald-128-1k),0.16418,0.999986,1.0
698,29.94111145091174,2.4794009,1.0165225,0.013605,sald-128-1m,File(sald-128-1k),0.023853,0.33585,0.867271
699,24.098048769627557,1.8095574,1.0427436,0.049702,sald-128-1m,File(sald-128-1k),0.124472,0.9929,1.0
700,16.29758402843728,3.7509468,1.0269387,0.011518,sald-128-1m,File(sald-128-1k),0.00495,0.041016,0.138846
701,23.000498522379665,2.2547631,1.0162987,0.011729,sald-128-1m,File(sald-128-1k),0.054608,0.614539,1.0
702,18.648720181146327,2.5648468,1.0181316,0.029816,sald-128-1m,File(sald-128-1k),0.007985,0.255605,0.922905
703,27.099793362459163,1.751839,1.0195904,0.024027,sald-128-1m,File(sald-128-1k),0.259862,0.999924,1.0
704,60.7320535845772,1.2520543,1.0098256,0.184996,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
705,21.41160885551402,3.3297777,1.0286866,0.002659,sald-128-1m,File(sald-128-1k),0.006524,0.094994,0.350822
706,15.326712636163624,4.781075,1.0549798,0.008815,sald-128-1m,File(sald-128-1k),0.001668,0.015637,0.071083
707,26.19216270504431,2.1951752,1.0242641,0.01602,sald-128-1m,File(sald-128-1k),0.024683,0.668598,1.0
708,29.331566387230435,2.7985604,1.0103942,0.005109,sald-128-1m,File(sald-128-1k),0.014322,0.161691,0.759968
709,10.868993292827865,2.6550443,1.0339564,0.010496,sald-128-1m,File(sald-128-1k),0.002149,0.116089,0.451573
710,23.31027719556271,6.0977893,1.0386657,0.003529,sald-128-1m,File(sald-128-1k),0.00108,0.005438,0.019862
711,114.3994660926941,2.1453922,1.0093348,0.015776,sald-128-1m,File(sald-128-1k),0.161398,0.913917,1.0
712,18.536205887472445,3.7963505,1.0251813,0.007254,sald-128-1m,File(sald-128-1k),0.004607,0.034898,0.110933
713,13.094708875361862,2.7059593,1.030288,0.00358,sald-128-1m,File(sald-128-1k),0.001261,0.085404,0.533913
714,20.36737729979424,2.7667677,1.0288026,0.004647,sald-128-1m,File(sald-128-1k),0.015409,0.212524,0.601409
715,41.536973602044284,2.1256263,1.0320605,0.0023,sald-128-1m,File(sald-128-1k),0.034599,0.887097,1.0
716,25.34310825794002,2.0788882,1.0360166,0.005484,sald-128-1m,File(sald-128-1k),0.04295,0.873252,1.0
717,28.790728527238883,3.4316232,1.0253228,0.004717,sald-128-1m,File(sald-128-1k),0.002978,0.028743,0.232633
718,27.747513164890098,2.7689385,1.0572397,0.018449,sald-128-1m,File(sald-128-1k),0.010563,0.238968,0.815307
719,116.8644975157899,1.4158553,1.0106164,0.049129,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
720,15.216578780423573,2.5135815,1.0532705,0.003634,sald-128-1m,File(sald-128-1k),0.007759,0.262899,0.80296
721,16.464868464393117,1.7519808,1.023054,0.032971,sald-128-1m,File(sald-128-1k),0.167352,0.999954,1.0
722,13.409328942741137,2.2457223,1.0443236,0.005898,sald-128-1m,File(sald-128-1k),0.001209,0.278697,0.992936
723,14.685515330042854,6.6793113,1.0616976,0.004717,sald-128-1m,File(sald-128-1k),0.000227,0.001299,0.004258
724,50.616440250696904,2.472591,1.0191813,0.008249,sald-128-1m,File(sald-128-1k),0.052903,0.45046,0.999995
725,39.135569846996475,1.8870337,1.029118,0.041049,sald-128-1m,File(sald-128-1k),0.214479,0.999888,1.0
726,106.1121119508128,1.6115642,1.0146629,0.246338,sald-128-1m,File(sald-128-1k),0.839489,1.0,1.0
727,49.06384928534161,1.7721109,1.021713,0.021238,sald-128-1m,File(sald-128-1k),0.384722,1.0,1.0
728,14.804845801654826,2.582203,1.0222683,0.009274,sald-128-1m,File(sald-128-1k),0.009253,0.223839,0.662337
729,65.71612425606193,2.1313674,1.023029,0.008876,sald-128-1m,File(sald-128-1k),0.164585,0.945925,1.0
730,13.384487996818752,3.2004852,1.0418123,0.010746,sald-128-1m,File(sald-128-1k),0.004605,0.052931,0.246851
731,18.234230474338606,2.0147753,1.023539,0.003927,sald-128-1m,File(sald-128-1k),0.022858,0.843541,1.0
732,41.23177317108373,1.5712255,1.0127264,0.16112,sald-128-1m,File(sald-128-1k),0.717875,1.0,1.0
733,37.16453402001193,3.2295103,1.035562,0.005397,sald-128-1m,File(sald-128-1k),0.014252,0.15823,0.470616
734,41.806513229863654,2.764176,1.0174916,0.006424,sald-128-1m,File(sald-128-1k),0.015772,0.272167,0.907809
735,39.472821838265475,1.7678506,1.0204693,0.038946,sald-128-1m,File(sald-128-1k),0.331905,1.0,1.0
736,14.018922837172186,7.1146097,1.0425849,0.00267,sald-128-1m,File(sald-128-1k),0.000385,0.00223,0.006714
737,26.75463265895629,1.8943167,1.0174497,0.024325,sald-128-1m,File(sald-128-1k),0.126797,0.999499,1.0
738,52.75324745858835,2.1684575,1.010698,0.006571,sald-128-1m,File(sald-128-1k),0.105297,0.851652,1.0
739,24.66431605339672,2.396823,1.0386982,0.016121,sald-128-1m,File(sald-128-1k),0.025502,0.418275,0.943025
740,43.37230022381875,2.042303,1.0079288,0.009862,sald-128-1m,File(sald-128-1k),0.178868,0.964257,1.0
741,20.154528695864894,2.1578505,1.048992,0.004687,sald-128-1m,File(sald-128-1k),0.02825,0.80822,1.0
742,76.64524676385065,6.9260564,1.0390074,0.002848,sald-128-1m,File(sald-128-1k),0.0008,0.003662,0.009987
743,164.99243126512096,1.2474703,1.0149767,0.296499,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
744,30.10423735497453,2.132602,1.0386012,0.091343,sald-128-1m,File(sald-128-1k),0.02991,0.550598,1.0
745,91.0343450487113,1.25288,1.0037923,0.177717,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
746,12.359088900020627,2.1689696,1.0245874,0.006327,sald-128-1m,File(sald-128-1k),0.003969,0.582612,1.0
747,38.105865907368674,3.865442,1.0205597,0.00656,sald-128-1m,File(sald-128-1k),0.005762,0.038569,0.172062
748,23.194233985681485,2.422511,1.0270438,0.009464,sald-128-1m,File(sald-128-1k),0.03682,0.414738,0.941168
749,19.167256088181933,7.474235,1.0439606,0.005212,sald-128-1m,File(sald-128-1k),0.000365,0.002113,0.005449
750,14.026803408004113,1.8004955,1.0274574,0.082942,sald-128-1m,File(sald-128-1k),0.070207,0.985426,1.0
751,25.779457704818693,2.2362595,1.0233696,0.035077,sald-128-1m,File(sald-128-1k),0.072751,0.695756,1.0
752,19.721499638375615,2.9512446,1.0312608,0.015649,sald-128-1m,File(sald-128-1k),0.005925,0.083708,0.341553
753,21.80649825210666,1.9889792,1.0175848,0.014219,sald-128-1m,File(sald-128-1k),0.055064,0.841018,1.0
754,46.11072658307992,2.4227104,1.0171378,0.006842,sald-128-1m,File(sald-128-1k),0.041291,0.565011,0.970485
755,29.080836963657262,1.9959943,1.0143154,0.016234,sald-128-1m,File(sald-128-1k),0.107959,0.999761,1.0
756,18.11592167652207,5.8492827,1.0397444,0.002278,sald-128-1m,File(sald-128-1k),0.000192,0.001131,0.004033
757,19.99398889065001,3.0327637,1.0356681,0.008845,sald-128-1m,File(sald-128-1k),0.004987,0.062101,0.312352
758,14.587269076940101,2.8955235,1.0504375,0.003414,sald-128-1m,File(sald-128-1k),0.000786,0.038632,0.466412
759,38.313867725881046,2.3299623,1.0304558,0.004378,sald-128-1m,File(sald-128-1k),0.052171,0.616871,1.0
760,43.40615289883757,1.7967026,1.028816,0.012598,sald-128-1m,File(sald-128-1k),0.374827,1.0,1.0
761,13.453128863550477,2.1120932,1.018233,0.003976,sald-128-1m,File(sald-128-1k),0.00206,0.359018,0.999073
762,36.64733734002976,1.8897082,1.0202316,0.009828,sald-128-1m,File(sald-128-1k),0.194216,0.999948,1.0
763,17.174573170164255,1.9147198,1.0296106,0.018477,sald-128-1m,File(sald-128-1k),0.052997,0.959406,1.0
764,18.37638956046276,3.3452804,1.043011,0.007838,sald-128-1m,File(sald-128-1k),0.004005,0.040233,0.306842
765,34.73747350329311,2.2948196,1.0295863,0.014659,sald-128-1m,File(sald-128-1k),0.013515,0.380336,0.999492
766,19.531386530991774,2.5998206,1.0684232,0.004862,sald-128-1m,File(sald-128-1k),0.002697,0.19283,0.915949
767,43.38132821829191,2.5423038,1.021863,0.022664,sald-128-1m,File(sald-128-1k),0.04213,0.404494,0.999101
768,23.236797491349126,1.8399148,1.0262007,0.014208,sald-128-1m,File(sald-128-1k),0.061407,0.976973,1.0
769,47.90763905528049,1.7597891,1.0234721,0.049979,sald-128-1m,File(sald-128-1k),0.374897,1.0,1.0
770,10.561535416086986,3.2369606,1.050362,0.007746,sald-128-1m,File(sald-128-1k),0.002143,0.061352,0.288187
771,38.12841748144784,1.6590631,1.0130782,0.024197,sald-128-1m,File(sald-128-1k),0.441727,1.0,1.0
772,60.48490375436196,1.7037617,1.011606,0.021428,sald-128-1m,File(sald-128-1k),0.569342,1.0,1.0
773,203.11597914848662,1.4352067,1.005252,0.076392,sald-128-1m,File(sald-128-1k),0.999995,1.0,1.0
774,36.12907883849758,1.9385105,1.0167756,0.018981,sald-128-1m,File(sald-128-1k),0.163982,0.996789,1.0
775,25.467286053029266,2.186673,1.0292531,0.023769,sald-128-1m,File(sald-128-1k),0.083535,0.708319,1.0
776,15.86491556836177,5.1759753,1.039449,0.007173,sald-128-1m,File(sald-128-1k),0.000695,0.006416,0.024607
777,37.85888384124858,2.0446777,1.0317141,0.002256,sald-128-1m,File(sald-128-1k),0.139855,0.952865,1.0
778,72.51859992457332,1.3395381,1.0072448,0.029005,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
779,20.97028799558026,2.264036,1.0482048,0.008933,sald-128-1m,File(sald-128-1k),0.007117,0.568753,1.0
780,24.992641467056085,3.0752766,1.0296278,0.002477,sald-128-1m,File(sald-128-1k),0.003466,0.096703,0.386863
781,94.58536107846639,1.2187748,1.0019677,0.150876,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
782,50.561220070611974,2.5264735,1.0388706,0.006587,sald-128-1m,File(sald-128-1k),0.012944,0.483343,0.999982
783,8.969361955682308,8.270222,1.0830208,0.00828,sald-128-1m,File(sald-128-1k),8.6e-05,0.000908,0.002879
784,70.12154036134278,1.6814841,1.0146786,0.063693,sald-128-1m,File(sald-128-1k),0.693417,1.0,1.0
785,27.195404690504784,1.7021548,1.023927,0.021644,sald-128-1m,File(sald-128-1k),0.297352,1.0,1.0
786,31.946188277154675,2.455695,1.039621,0.006755,sald-128-1m,File(sald-128-1k),0.021726,0.433192,0.986883
787,24.83313616792666,2.496905,1.0422419,0.011762,sald-128-1m,File(sald-128-1k),0.03007,0.402845,0.947779
788,36.82710627863876,1.6955533,1.0138682,0.01243,sald-128-1m,File(sald-128-1k),0.508618,1.0,1.0
789,17.567369113138522,3.4142952,1.0286934,0.015225,sald-128-1m,File(sald-128-1k),0.002808,0.030127,0.219853
790,82.50251285934873,1.653561,1.0109646,0.068542,sald-128-1m,File(sald-128-1k),0.637207,1.0,1.0
791,16.2079756859343,2.3221989,1.0504853,0.02182,sald-128-1m,File(sald-128-1k),0.025928,0.433772,0.999367
792,26.514551121355233,3.0706313,1.0332552,0.018818,sald-128-1m,File(sald-128-1k),0.021208,0.177118,0.465166
793,252.62403892517725,1.2684983,1.0081457,0.144887,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
794,17.21585244411359,7.9090304,1.0870391,0.003079,sald-128-1m,File(sald-128-1k),0.000228,0.001267,0.003691
795,15.22462280673532,3.4526703,1.029609,0.007074,sald-128-1m,File(sald-128-1k),0.001216,0.023948,0.160573
796,25.90915773542947,1.6233922,1.0208181,0.044232,sald-128-1m,File(sald-128-1k),0.423762,1.0,1.0
797,17.215550522144607,8.341468,1.106113,0.005825,sald-128-1m,File(sald-128-1k),0.000191,0.001328,0.004047
798,92.32789772155566,3.1090748,1.0156592,0.00253,sald-128-1m,File(sald-128-1k),0.014902,0.145319,0.683829
799,37.3415283308938,2.3562124,1.012012,0.005311,sald-128-1m,File(sald-128-1k),0.011932,0.5583,0.999991
800,26.89367737052246,1.9792335,1.0174611,0.007997,sald-128-1m,File(sald-128-1k),0.051975,0.99413,1.0
801,24.435321187527524,2.0922918,1.0256169,0.010864,sald-128-1m,File(sald-128-1k),0.066477,0.863827,1.0
802,140.88655464029245,1.3886818,1.0092988,0.117527,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
803,17.704559925317298,2.7142658,1.0266935,0.003653,sald-128-1m,File(sald-128-1k),0.002837,0.135119,0.766037
804,12.508018815973584,2.1631508,1.0427775,0.01131,sald-128-1m,File(sald-128-1k),0.005214,0.512691,0.996797
805,55.24861805016325,2.1908505,1.0385535,0.006649,sald-128-1m,File(sald-128-1k),0.073406,0.817454,1.0
806,61.79121329658995,2.7783988,1.0122228,0.00317,sald-128-1m,File(sald-128-1k),0.02368,0.339211,0.864933
807,15.589855738226726,3.2615137,1.0483801,0.006233,sald-128-1m,File(sald-128-1k),0.000475,0.017786,0.145659
808,40.097942298311885,2.074558,1.0135581,0.00518,sald-128-1m,File(sald-128-1k),0.057353,0.932732,1.0
809,25.49909426441151,2.092256,1.0322752,0.005162,sald-128-1m,File(sald-128-1k),0.08971,0.742851,1.0
810,104.6203095464938,1.3633133,1.0054412,0.174898,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
811,37.5698994363071,2.2273746,1.0183778,0.006623,sald-128-1m,File(sald-128-1k),0.035131,0.835363,1.0
812,21.128555588438847,2.3031828,1.037054,0.00942,sald-128-1m,File(sald-128-1k),0.016822,0.52788,0.989556
813,55.3826252368418,2.18461,1.0172006,0.028501,sald-128-1m,File(sald-128-1k),0.145652,0.852702,1.0
814,17.672987434468237,2.699739,1.0393203,0.010926,sald-128-1m,File(sald-128-1k),0.007061,0.16549,0.755515
815,14.034420683315478,2.6474185,1.0417182,0.010675,sald-128-1m,File(sald-128-1k),0.003372,0.088917,0.545409
816,118.75938080818108,1.8418643,1.0115309,0.006347,sald-128-1m,File(sald-128-1k),0.391124,1.0,1.0
817,18.18453179377341,2.186459,1.04145,0.013089,sald-128-1m,File(sald-128-1k),0.022329,0.815906,1.0
818,85.7270887135528,1.2486138,1.0137358,0.25357,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
819,16.58957583219185,1.8848177,1.0465584,0.030793,sald-128-1m,File(sald-128-1k),0.025504,0.890453,1.0
820,22.320393367573374,2.189661,1.0131551,0.012832,sald-128-1m,File(sald-128-1k),0.05161,0.714299,1.0
821,72.63886759342053,1.3703575,1.0063407,0.050508,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
822,115.50650391283125,1.2970823,1.0074455,0.152103,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
823,13.645144308517498,7.436912,1.0545214,0.005711,sald-128-1m,File(sald-128-1k),0.000412,0.002482,0.009249
824,70.87555843974545,1.3762197,1.0099597,0.27442,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
825,9.982490474005193,2.8578677,1.0504074,0.007269,sald-128-1m,File(sald-128-1k),0.000339,0.027722,0.20761
826,14.069203792438937,2.5083394,1.0754478,0.003483,sald-128-1m,File(sald-128-1k),0.001302,0.123556,0.743119
827,20.699186913448617,4.827143,1.0223539,0.005657,sald-128-1m,File(sald-128-1k),0.001559,0.009655,0.035649
828,68.82485534797598,1.289356,1.0088011,0.112237,sald-128-1m,File(sald-128-1k),1.0,1.0,1.0
829,23.591782924182937,2.628743,1.0337387,0.004025,sald-128-1m,File(sald-128-1k),0.005276,0.242815,0.961008
830,29.073813707983234,2.0252094,1.0221869,0.00258,sald-128-1m,File(sald-128-1k),0.020806,0.978484,1.0
831,15.968718338804653,2.5053203,1.0313176,0.003739,sald-128-1m,File(sald-128-1k),0.00285,0.212499,0.97312
832,72.44939188726985,1.8999308,1.0238036,0.016,sald-128-1m,File(sald-128-1k),0.180856,1.0,1.0
833,18.17620190849288,1.6611326,1.0250989,0.018209,sald-128-1m,File(sald-128-1k),0.390177,1.0,1.0
834,16.057220453113583,2.313932,1.0918332,0.007047,sald-128-1m,File(sald-128-1k),0.001112,0.199475,0.803319
835,33.18534161372293,2.545896,1.0315263,0.010061,sald-128-1m,File(sald-128-1k),0.01937,0.368164,0.966935
836,21.611262486094034,1.8993915,1.0250447,0.007553,sald-128-1m,File(sald-128-1k),0.161364,0.992685,1.0
837,36.38861914730066,2.5252752,1.0316037,0.005073,sald-128-1m,File(sald-128-1k),0.016349,0.462092,0.99072
838,24.343241525608175,2.4673207,1.0341105,0.00746,sald-128-1m,File(sald-128-1k),0.00551,0.309328,0.968113
839,22.19413699992219,2.6230042,1.0270692,0.004854,sald-128-1m,File(sald-128-1k),0.006929,0.210037,0.765001
840,16.825291977467618,4.5656548,1.0660765,0.008199,sald-128-1m,File(sald-128-1k),0.001455,0.009772,0.044478
841,101.01884099441082,1.780581,1.0080681,0.003838,sald-128-1m,File(sald-128-1k),0.478797,1.0,1.0
